n_bits,N,p_true,q_true,M_shots,rep,success,attempts,time_sec,qubits_used,method,factors_found
9,299,13,23,1024,19,0,10,0.5990724563598633,21,failed,[]
9,299,13,23,1024,20,1,3,0.12036943435668945,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,21,1,6,0.34708070755004883,21,quantum,"[13, 23]"
9,299,13,23,1024,22,1,1,0.04032564163208008,21,quantum,"[13, 23]"
9,299,13,23,1024,23,1,1,0.03968024253845215,21,quantum,"[13, 23]"
9,299,13,23,1024,24,1,5,0.171555757522583,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,25,0,10,0.39592766761779785,21,failed,[]
9,299,13,23,1024,26,1,9,0.3161499500274658,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,27,1,10,0.3969697952270508,21,quantum,"[13, 23]"
9,299,13,23,1024,28,1,7,0.2761964797973633,21,quantum,"[13, 23]"
9,299,13,23,1024,29,1,2,0.07920980453491211,21,quantum,"[13, 23]"
9,299,13,23,1024,30,1,1,0.040473222732543945,21,quantum,"[13, 23]"
9,299,13,23,1024,31,1,4,0.11944103240966797,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,32,1,3,0.11960983276367188,21,quantum,"[13, 23]"
9,299,13,23,1024,33,1,2,0.07699942588806152,21,quantum,"[13, 23]"
9,299,13,23,1024,34,1,4,0.1584644317626953,21,quantum,"[13, 23]"
9,299,13,23,1024,35,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,36,1,1,0.03731822967529297,21,quantum,"[13, 23]"
9,299,13,23,1024,37,1,4,0.11870932579040527,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,38,1,6,0.27852344512939453,21,quantum,"[13, 23]"
9,299,13,23,1024,39,1,2,0.047898054122924805,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,40,1,2,0.04931831359863281,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,41,1,1,0.045736074447631836,21,quantum,"[13, 23]"
9,299,13,23,1024,42,1,5,0.23064017295837402,21,quantum,"[13, 23]"
9,299,13,23,1024,43,1,5,0.19786643981933594,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,44,0,10,0.44513654708862305,21,failed,[]
9,299,13,23,1024,45,1,3,0.10016012191772461,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,46,1,1,0.04321432113647461,21,quantum,"[13, 23]"
9,299,13,23,1024,47,1,6,0.22978878021240234,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,48,1,4,0.13881683349609375,0,gcd_luck,"[13, 23]"
9,299,13,23,1024,49,1,9,0.41837263107299805,21,quantum,"[13, 23]"
9,299,13,23,1024,50,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,1,1,2,0.10090446472167969,21,quantum,"[13, 23]"
9,299,13,23,2048,2,0,10,0.4983654022216797,21,failed,[]
9,299,13,23,2048,3,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,4,1,5,0.1923820972442627,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,5,1,2,0.0452117919921875,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,6,1,6,0.2958805561065674,21,quantum,"[13, 23]"
9,299,13,23,2048,7,1,1,0.045264482498168945,21,quantum,"[13, 23]"
9,299,13,23,2048,8,1,3,0.13760161399841309,21,quantum,"[13, 23]"
9,299,13,23,2048,9,1,7,0.276749849319458,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,10,1,4,0.17992854118347168,21,quantum,"[13, 23]"
9,299,13,23,2048,11,1,7,0.2778182029724121,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,12,1,1,0.04441523551940918,21,quantum,"[13, 23]"
9,299,13,23,2048,13,1,3,0.13691377639770508,21,quantum,"[13, 23]"
9,299,13,23,2048,14,1,5,0.1825885772705078,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,15,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,16,1,4,0.19030117988586426,21,quantum,"[13, 23]"
9,299,13,23,2048,17,0,10,0.47282958030700684,21,failed,[]
9,299,13,23,2048,18,1,5,0.23509669303894043,21,quantum,"[13, 23]"
9,299,13,23,2048,19,1,5,0.23987412452697754,21,quantum,"[13, 23]"
9,299,13,23,2048,20,1,9,0.37420010566711426,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,21,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,22,1,7,0.2708699703216553,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,23,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,24,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,25,1,3,0.14307403564453125,21,quantum,"[13, 23]"
9,299,13,23,2048,26,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,27,1,4,0.18220019340515137,21,quantum,"[13, 23]"
9,299,13,23,2048,28,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,29,1,3,0.13718700408935547,21,quantum,"[13, 23]"
9,299,13,23,2048,30,1,5,0.18427228927612305,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,31,1,5,0.2280895709991455,21,quantum,"[13, 23]"
9,299,13,23,2048,32,1,2,0.09175992012023926,21,quantum,"[13, 23]"
9,299,13,23,2048,33,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,34,1,7,0.27475881576538086,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,35,1,3,0.1401979923248291,21,quantum,"[13, 23]"
9,299,13,23,2048,36,1,2,0.04673504829406738,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,37,1,3,0.09092259407043457,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,38,1,5,0.18478035926818848,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,39,1,5,0.17783784866333008,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,40,1,2,0.08878040313720703,21,quantum,"[13, 23]"
9,299,13,23,2048,41,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,42,1,4,0.18336868286132812,21,quantum,"[13, 23]"
9,299,13,23,2048,43,1,2,0.046588897705078125,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,44,1,5,0.1822817325592041,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,45,1,3,0.08774685859680176,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,46,1,2,0.04524540901184082,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,47,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,48,1,5,0.18536972999572754,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,49,1,6,0.2276599407196045,0,gcd_luck,"[13, 23]"
9,299,13,23,2048,50,1,4,0.13754653930664062,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,1,1,5,0.2862379550933838,21,quantum,"[13, 23]"
9,299,13,23,4096,2,1,3,0.17204689979553223,21,quantum,"[13, 23]"
9,299,13,23,4096,3,1,1,0.05590653419494629,21,quantum,"[13, 23]"
9,299,13,23,4096,4,0,10,0.571429967880249,21,failed,[]
9,299,13,23,4096,5,1,7,0.41046786308288574,21,quantum,"[13, 23]"
9,299,13,23,4096,6,1,2,0.12597060203552246,21,quantum,"[13, 23]"
9,299,13,23,4096,7,1,3,0.19293951988220215,21,quantum,"[13, 23]"
9,299,13,23,4096,8,1,4,0.1726396083831787,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,9,1,8,0.47667884826660156,21,quantum,"[13, 23]"
9,299,13,23,4096,10,1,6,0.2886321544647217,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,11,1,5,0.22651410102844238,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,12,0,10,0.5807952880859375,21,failed,[]
9,299,13,23,4096,13,1,6,0.34718966484069824,21,quantum,"[13, 23]"
9,299,13,23,4096,14,1,2,0.12520456314086914,21,quantum,"[13, 23]"
9,299,13,23,4096,15,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,16,1,3,0.13035273551940918,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,17,1,2,0.1321098804473877,21,quantum,"[13, 23]"
9,299,13,23,4096,18,1,4,0.18400263786315918,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,19,1,3,0.17052030563354492,21,quantum,"[13, 23]"
9,299,13,23,4096,20,1,6,0.3511021137237549,21,quantum,"[13, 23]"
9,299,13,23,4096,21,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,22,1,1,0.059830665588378906,21,quantum,"[13, 23]"
9,299,13,23,4096,23,1,1,0.05901193618774414,21,quantum,"[13, 23]"
9,299,13,23,4096,24,1,1,0.05782341957092285,21,quantum,"[13, 23]"
9,299,13,23,4096,25,1,5,0.2918694019317627,21,quantum,"[13, 23]"
9,299,13,23,4096,26,1,1,0.05908799171447754,21,quantum,"[13, 23]"
9,299,13,23,4096,27,1,1,0.056649208068847656,21,quantum,"[13, 23]"
9,299,13,23,4096,28,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,29,1,1,0.05419111251831055,21,quantum,"[13, 23]"
9,299,13,23,4096,30,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,31,1,4,0.17354798316955566,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,32,1,5,0.29206395149230957,21,quantum,"[13, 23]"
9,299,13,23,4096,33,1,2,0.11398959159851074,21,quantum,"[13, 23]"
9,299,13,23,4096,34,1,1,0.0579836368560791,21,quantum,"[13, 23]"
9,299,13,23,4096,35,1,3,0.17211246490478516,21,quantum,"[13, 23]"
9,299,13,23,4096,36,1,2,0.05703258514404297,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,37,1,2,0.058164358139038086,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,38,1,2,0.11709308624267578,21,quantum,"[13, 23]"
9,299,13,23,4096,39,1,2,0.05634927749633789,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,40,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,41,1,3,0.11429953575134277,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,42,1,5,0.28740572929382324,21,quantum,"[13, 23]"
9,299,13,23,4096,43,1,1,0.0,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,44,1,4,0.23413705825805664,21,quantum,"[13, 23]"
9,299,13,23,4096,45,1,1,0.0569150447845459,21,quantum,"[13, 23]"
9,299,13,23,4096,46,1,1,0.05515575408935547,21,quantum,"[13, 23]"
9,299,13,23,4096,47,1,4,0.2249448299407959,21,quantum,"[13, 23]"
9,299,13,23,4096,48,1,6,0.285372257232666,0,gcd_luck,"[13, 23]"
9,299,13,23,4096,49,1,4,0.23574161529541016,21,quantum,"[13, 23]"
9,299,13,23,4096,50,0,10,0.5809814929962158,21,failed,[]
9,323,17,19,100,1,1,7,0.21384358406066895,0,gcd_luck,"[17, 19]"
9,323,17,19,100,2,1,4,0.11112308502197266,0,gcd_luck,"[17, 19]"
9,323,17,19,100,3,1,1,0.03925156593322754,21,quantum,"[17, 19]"
9,323,17,19,100,4,1,5,0.15020298957824707,0,gcd_luck,"[17, 19]"
9,323,17,19,100,5,1,7,0.21237397193908691,0,gcd_luck,"[17, 19]"
9,323,17,19,100,6,1,6,0.18570971488952637,0,gcd_luck,"[17, 19]"
9,323,17,19,100,7,1,8,0.29456019401550293,21,quantum,"[17, 19]"
9,323,17,19,100,8,1,10,0.3655121326446533,21,quantum,"[17, 19]"
9,323,17,19,100,9,1,6,0.22254705429077148,21,quantum,"[17, 19]"
9,323,17,19,100,10,1,3,0.07272911071777344,0,gcd_luck,"[17, 19]"
9,323,17,19,100,11,1,4,0.14320755004882812,21,quantum,"[17, 19]"
9,323,17,19,100,12,1,6,0.17855477333068848,0,gcd_luck,"[17, 19]"
9,323,17,19,100,13,1,5,0.17528986930847168,21,quantum,"[17, 19]"
9,323,17,19,100,14,1,3,0.0698244571685791,0,gcd_luck,"[17, 19]"
9,323,17,19,100,15,1,5,0.14337635040283203,0,gcd_luck,"[17, 19]"
9,323,17,19,100,16,1,2,0.03531599044799805,0,gcd_luck,"[17, 19]"
9,323,17,19,100,17,1,3,0.06945395469665527,0,gcd_luck,"[17, 19]"
9,323,17,19,100,18,1,3,0.10574746131896973,21,quantum,"[17, 19]"
9,323,17,19,100,19,0,10,0.35756659507751465,21,failed,[]
9,323,17,19,100,20,1,4,0.17148900032043457,21,quantum,"[17, 19]"
9,323,17,19,100,21,1,3,0.11466360092163086,21,quantum,"[17, 19]"
9,323,17,19,100,22,1,2,0.03905630111694336,0,gcd_luck,"[17, 19]"
9,323,17,19,100,23,1,8,0.2714238166809082,0,gcd_luck,"[17, 19]"
9,323,17,19,100,24,1,9,0.3281137943267822,21,quantum,"[17, 19]"
9,323,17,19,100,25,1,10,0.35430073738098145,21,quantum,"[17, 19]"
9,323,17,19,100,26,1,4,0.11238598823547363,0,gcd_luck,"[17, 19]"
9,323,17,19,100,27,0,10,0.38848209381103516,21,failed,[]
9,323,17,19,100,28,1,5,0.1591627597808838,0,gcd_luck,"[17, 19]"
9,323,17,19,100,29,1,1,0.04297590255737305,21,quantum,"[17, 19]"
9,323,17,19,100,30,1,2,0.03983592987060547,0,gcd_luck,"[17, 19]"
9,323,17,19,100,31,1,7,0.2142496109008789,0,gcd_luck,"[17, 19]"
9,323,17,19,100,32,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,100,33,1,2,0.03419947624206543,0,gcd_luck,"[17, 19]"
9,323,17,19,100,34,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,100,35,1,6,0.23978853225708008,21,quantum,"[17, 19]"
9,323,17,19,100,36,0,10,0.38373732566833496,21,failed,[]
9,323,17,19,100,37,1,6,0.2239971160888672,21,quantum,"[17, 19]"
9,323,17,19,100,38,1,1,0.03854179382324219,21,quantum,"[17, 19]"
9,323,17,19,100,39,1,3,0.10646963119506836,21,quantum,"[17, 19]"
9,323,17,19,100,40,1,4,0.13867998123168945,21,quantum,"[17, 19]"
9,323,17,19,100,41,1,5,0.14545869827270508,0,gcd_luck,"[17, 19]"
9,323,17,19,100,42,1,3,0.08383417129516602,0,gcd_luck,"[17, 19]"
9,323,17,19,100,43,1,4,0.1266646385192871,0,gcd_luck,"[17, 19]"
9,323,17,19,100,44,1,8,0.32797956466674805,21,quantum,"[17, 19]"
9,323,17,19,100,45,1,10,0.41111254692077637,21,quantum,"[17, 19]"
9,323,17,19,100,46,1,4,0.16823029518127441,21,quantum,"[17, 19]"
9,323,17,19,100,47,1,1,0.040778398513793945,21,quantum,"[17, 19]"
9,323,17,19,100,48,1,2,0.0859067440032959,21,quantum,"[17, 19]"
9,323,17,19,100,49,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,100,50,1,4,0.11977767944335938,0,gcd_luck,"[17, 19]"
9,323,17,19,500,1,1,2,0.039788007736206055,0,gcd_luck,"[17, 19]"
9,323,17,19,500,2,0,10,0.3794429302215576,21,failed,[]
9,323,17,19,500,3,1,2,0.03825712203979492,0,gcd_luck,"[17, 19]"
9,323,17,19,500,4,1,3,0.11635279655456543,21,quantum,"[17, 19]"
9,323,17,19,500,5,1,2,0.07610130310058594,21,quantum,"[17, 19]"
9,323,17,19,500,6,1,2,0.07448291778564453,21,quantum,"[17, 19]"
9,323,17,19,500,7,1,6,0.1873924732208252,0,gcd_luck,"[17, 19]"
9,323,17,19,500,8,1,3,0.11312341690063477,21,quantum,"[17, 19]"
9,323,17,19,500,9,1,2,0.07654190063476562,21,quantum,"[17, 19]"
9,323,17,19,500,10,1,2,0.07028698921203613,21,quantum,"[17, 19]"
9,323,17,19,500,11,1,4,0.14892148971557617,21,quantum,"[17, 19]"
9,323,17,19,500,12,1,6,0.18725967407226562,0,gcd_luck,"[17, 19]"
9,323,17,19,500,13,1,6,0.2241811752319336,21,quantum,"[17, 19]"
9,323,17,19,500,14,1,10,0.3744511604309082,21,quantum,"[17, 19]"
9,323,17,19,500,15,1,3,0.11465263366699219,21,quantum,"[17, 19]"
9,323,17,19,500,16,1,2,0.07882523536682129,21,quantum,"[17, 19]"
9,323,17,19,500,17,1,2,0.036072492599487305,0,gcd_luck,"[17, 19]"
9,323,17,19,500,18,1,3,0.1087806224822998,21,quantum,"[17, 19]"
9,323,17,19,500,19,1,2,0.07484602928161621,21,quantum,"[17, 19]"
9,323,17,19,500,20,1,3,0.11633491516113281,21,quantum,"[17, 19]"
9,323,17,19,500,21,1,2,0.03737783432006836,0,gcd_luck,"[17, 19]"
9,323,17,19,500,22,1,6,0.2258758544921875,21,quantum,"[17, 19]"
9,323,17,19,500,23,1,7,0.25882816314697266,21,quantum,"[17, 19]"
9,323,17,19,500,24,1,2,0.04267311096191406,0,gcd_luck,"[17, 19]"
9,323,17,19,500,25,1,10,0.3323173522949219,0,gcd_luck,"[17, 19]"
9,323,17,19,500,26,1,6,0.22542285919189453,21,quantum,"[17, 19]"
9,323,17,19,500,27,1,2,0.07876849174499512,21,quantum,"[17, 19]"
9,323,17,19,500,28,1,4,0.15295886993408203,21,quantum,"[17, 19]"
9,323,17,19,500,29,1,5,0.1563403606414795,0,gcd_luck,"[17, 19]"
9,323,17,19,500,30,1,5,0.18876981735229492,21,quantum,"[17, 19]"
9,323,17,19,500,31,1,2,0.03890371322631836,0,gcd_luck,"[17, 19]"
9,323,17,19,500,32,1,1,0.03722858428955078,21,quantum,"[17, 19]"
9,323,17,19,500,33,1,2,0.07646441459655762,21,quantum,"[17, 19]"
9,323,17,19,500,34,0,10,0.5121798515319824,21,failed,[]
9,323,17,19,500,35,1,2,0.037012338638305664,0,gcd_luck,"[17, 19]"
9,323,17,19,500,36,1,2,0.07767915725708008,21,quantum,"[17, 19]"
9,323,17,19,500,37,1,2,0.03806948661804199,0,gcd_luck,"[17, 19]"
9,323,17,19,500,38,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,500,39,1,5,0.15513968467712402,0,gcd_luck,"[17, 19]"
9,323,17,19,500,40,1,5,0.192626953125,21,quantum,"[17, 19]"
9,323,17,19,500,41,1,4,0.14885354042053223,21,quantum,"[17, 19]"
9,323,17,19,500,42,0,10,0.38265371322631836,21,failed,[]
9,323,17,19,500,43,1,6,0.19650959968566895,0,gcd_luck,"[17, 19]"
9,323,17,19,500,44,1,1,0.03996109962463379,21,quantum,"[17, 19]"
9,323,17,19,500,45,0,10,0.4029679298400879,21,failed,[]
9,323,17,19,500,46,1,2,0.08095455169677734,21,quantum,"[17, 19]"
9,323,17,19,500,47,1,2,0.04051828384399414,0,gcd_luck,"[17, 19]"
9,323,17,19,500,48,1,3,0.08205914497375488,0,gcd_luck,"[17, 19]"
9,323,17,19,500,49,1,1,0.039940834045410156,21,quantum,"[17, 19]"
9,323,17,19,500,50,1,4,0.16498017311096191,21,quantum,"[17, 19]"
9,323,17,19,1024,1,1,3,0.12684392929077148,21,quantum,"[17, 19]"
9,323,17,19,1024,2,1,3,0.12907147407531738,21,quantum,"[17, 19]"
9,323,17,19,1024,3,1,1,0.04372549057006836,21,quantum,"[17, 19]"
9,323,17,19,1024,4,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,5,1,6,0.21801328659057617,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,6,0,10,0.4238755702972412,21,failed,[]
9,323,17,19,1024,7,1,2,0.08060884475708008,21,quantum,"[17, 19]"
9,323,17,19,1024,8,0,10,0.4285004138946533,21,failed,[]
9,323,17,19,1024,9,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,10,1,2,0.08921527862548828,21,quantum,"[17, 19]"
9,323,17,19,1024,11,1,1,0.04233980178833008,21,quantum,"[17, 19]"
9,323,17,19,1024,12,1,3,0.13100600242614746,21,quantum,"[17, 19]"
9,323,17,19,1024,13,0,10,0.4251408576965332,21,failed,[]
9,323,17,19,1024,14,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,15,1,9,0.34068846702575684,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,16,1,3,0.0920717716217041,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,17,1,6,0.248032808303833,21,quantum,"[17, 19]"
9,323,17,19,1024,18,1,4,0.12886857986450195,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,19,1,7,0.2950763702392578,21,quantum,"[17, 19]"
9,323,17,19,1024,20,0,10,0.4228098392486572,21,failed,[]
9,323,17,19,1024,21,1,5,0.20984959602355957,21,quantum,"[17, 19]"
9,323,17,19,1024,22,1,2,0.0836036205291748,21,quantum,"[17, 19]"
9,323,17,19,1024,23,1,2,0.04320120811462402,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,24,1,5,0.2120990753173828,21,quantum,"[17, 19]"
9,323,17,19,1024,25,1,5,0.2069072723388672,21,quantum,"[17, 19]"
9,323,17,19,1024,26,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,27,1,3,0.08660387992858887,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,28,1,2,0.08236479759216309,21,quantum,"[17, 19]"
9,323,17,19,1024,29,1,1,0.04202723503112793,21,quantum,"[17, 19]"
9,323,17,19,1024,30,1,1,0.04255414009094238,21,quantum,"[17, 19]"
9,323,17,19,1024,31,1,3,0.12006711959838867,21,quantum,"[17, 19]"
9,323,17,19,1024,32,1,3,0.12877607345581055,21,quantum,"[17, 19]"
9,323,17,19,1024,33,0,10,0.4252438545227051,21,failed,[]
9,323,17,19,1024,34,1,4,0.12549185752868652,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,35,1,4,0.16435003280639648,21,quantum,"[17, 19]"
9,323,17,19,1024,36,1,8,0.2867424488067627,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,37,1,4,0.12779927253723145,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,38,1,5,0.1689767837524414,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,39,1,6,0.25217294692993164,21,quantum,"[17, 19]"
9,323,17,19,1024,40,1,10,0.3820366859436035,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,41,1,6,0.2595658302307129,21,quantum,"[17, 19]"
9,323,17,19,1024,42,1,5,0.20543766021728516,21,quantum,"[17, 19]"
9,323,17,19,1024,43,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,44,1,4,0.16675257682800293,21,quantum,"[17, 19]"
9,323,17,19,1024,45,1,4,0.12999391555786133,0,gcd_luck,"[17, 19]"
9,323,17,19,1024,46,1,1,0.0416412353515625,21,quantum,"[17, 19]"
9,323,17,19,1024,47,1,7,0.3000450134277344,21,quantum,"[17, 19]"
9,323,17,19,1024,48,1,4,0.17040205001831055,21,quantum,"[17, 19]"
9,323,17,19,1024,49,1,3,0.12776708602905273,21,quantum,"[17, 19]"
9,323,17,19,1024,50,1,5,0.1662430763244629,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,1,0,10,0.4811887741088867,21,failed,[]
9,323,17,19,2048,2,1,1,0.04752755165100098,21,quantum,"[17, 19]"
9,323,17,19,2048,3,1,7,0.3436915874481201,21,quantum,"[17, 19]"
9,323,17,19,2048,4,0,10,0.4768948554992676,21,failed,[]
9,323,17,19,2048,5,1,6,0.23281240463256836,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,6,0,10,0.45740771293640137,21,failed,[]
9,323,17,19,2048,7,1,5,0.18547916412353516,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,8,1,2,0.09282207489013672,21,quantum,"[17, 19]"
9,323,17,19,2048,9,1,2,0.04587888717651367,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,10,1,5,0.23473525047302246,21,quantum,"[17, 19]"
9,323,17,19,2048,11,1,6,0.23115086555480957,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,12,1,5,0.18253755569458008,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,13,1,3,0.14255404472351074,21,quantum,"[17, 19]"
9,323,17,19,2048,14,1,1,0.044959306716918945,21,quantum,"[17, 19]"
9,323,17,19,2048,15,1,4,0.13870549201965332,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,16,1,3,0.13813281059265137,21,quantum,"[17, 19]"
9,323,17,19,2048,17,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,18,1,2,0.046788692474365234,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,19,1,2,0.047301530838012695,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,20,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,21,1,3,0.09386634826660156,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,22,1,5,0.23203682899475098,21,quantum,"[17, 19]"
9,323,17,19,2048,23,1,5,0.18184900283813477,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,24,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,25,0,10,0.46384263038635254,21,failed,[]
9,323,17,19,2048,26,1,2,0.046730995178222656,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,27,1,3,0.09276700019836426,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,28,1,3,0.09462881088256836,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,29,1,4,0.18053412437438965,21,quantum,"[17, 19]"
9,323,17,19,2048,30,1,2,0.09086966514587402,21,quantum,"[17, 19]"
9,323,17,19,2048,31,1,5,0.18065786361694336,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,32,1,6,0.2284393310546875,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,33,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,34,1,4,0.18064212799072266,21,quantum,"[17, 19]"
9,323,17,19,2048,35,1,4,0.13389992713928223,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,36,1,3,0.09372282028198242,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,37,0,10,0.4507722854614258,21,failed,[]
9,323,17,19,2048,38,1,2,0.0485231876373291,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,39,1,9,0.3613874912261963,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,40,1,8,0.3707599639892578,21,quantum,"[17, 19]"
9,323,17,19,2048,41,1,4,0.18706297874450684,21,quantum,"[17, 19]"
9,323,17,19,2048,42,1,2,0.09279179573059082,21,quantum,"[17, 19]"
9,323,17,19,2048,43,1,6,0.2829856872558594,21,quantum,"[17, 19]"
9,323,17,19,2048,44,1,7,0.27888965606689453,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,45,1,3,0.14115643501281738,21,quantum,"[17, 19]"
9,323,17,19,2048,46,1,2,0.09334278106689453,21,quantum,"[17, 19]"
9,323,17,19,2048,47,1,1,0.0,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,48,1,4,0.13949298858642578,0,gcd_luck,"[17, 19]"
9,323,17,19,2048,49,1,7,0.3308415412902832,21,quantum,"[17, 19]"
9,323,17,19,2048,50,1,1,0.04596233367919922,21,quantum,"[17, 19]"
9,323,17,19,4096,1,1,8,0.4033832550048828,0,gcd_luck,"[17, 19]"
9,323,17,19,4096,2,1,1,0.05798220634460449,21,quantum,"[17, 19]"
9,323,17,19,4096,3,1,3,0.11687135696411133,0,gcd_luck,"[17, 19]"
9,323,17,19,4096,4,1,3,0.11663198471069336,0,gcd_luck,"[17, 19]"
9,323,17,19,4096,5,1,1,0.05698966979980469,21,quantum,"[17, 19]"
9,323,17,19,4096,6,1,4,0.17627668380737305,0,gcd_luck,"[17, 19]"
9,323,17,19,4096,7,1,2,0.05721139907836914,0,gcd_luck,"[17, 19]"
9,323,17,19,4096,8,0,10,0.578857421875,21,failed,[]
